SMILES,exposure_duration log10(h),endpoint,effect,SMILES_Canonical_RDKit,predictions log10(mg/L),predictions (mg/L),CLS_embeddings,SMILES Alert,Chemical Alert,endpoint match,effect match,most similar chemical,max cosine similarity,mean cosine similarity
C1=CC=C2C(=C1)C=CC3=CC=CC=C3N2C(=O)N,1.3802112417116061,EC10,GRO,NC(=O)N1c2ccccc2C=Cc2ccccc21,0.480165,3.0210993,"[0.024826765060424805, 1.5749397277832031, 0.5067571997642517, 1.0776292085647583, 1.2405482530593872, -0.568911612033844, -0.27452075481414795, 0.45962122082710266, -1.3003225326538086, 0.5939501523971558, -0.6993798017501831, -1.9729363918304443, 0.38904303312301636, 2.5796475410461426, 1.6273369789123535, 0.4836246967315674, -0.03845269978046417, -0.25178590416908264, 0.12156490236520767, -0.6506455540657043, -0.3136388063430786, 0.4642982482910156, 0.3921164274215698, -0.37286391854286194, 0.18196050822734833, 0.23697207868099213, -0.7834234833717346, -0.6298203468322754, -1.967712640762329, -0.6322032809257507, -4.259283065795898, -0.5370750427246094, -0.7717714309692383, -0.29756420850753784, -0.11937858909368515, -0.3046579360961914, -1.1766612529754639, 0.9342036247253418, -0.7100394368171692, -1.4598358869552612, 0.5750905275344849, -0.5888853669166565, -0.1573062241077423, -1.0971174240112305, 0.43481940031051636, -0.39364588260650635, 1.4395817518234253, -0.9857519865036011, 0.4786072373390198, 0.27367109060287476, 1.176878809928894, -1.0118927955627441, 0.09771700948476791, -0.7236495614051819, 0.7136039733886719, -0.012011720798909664, 0.41215723752975464, -0.36403951048851013, 1.8395191431045532, -0.478530615568161, 1.3575795888900757, -0.4918358027935028, -1.000016689300537, -0.8980296850204468, -1.177574872970581, -0.6821917295455933, -0.47299617528915405, -0.3599812686443329, 0.5293031334877014, 1.022241234779358, 0.22121915221214294, -0.08377900719642639, 0.8368425369262695, -0.09184806793928146, 0.7137945890426636, 1.0847254991531372, 0.5761719346046448, -0.6845464706420898, -0.2766074240207672, 0.5886638760566711, 1.5587291717529297, 0.611209511756897, 0.06227007508277893, -0.535424530506134, 2.1258761882781982, -0.5942832231521606, 0.19183290004730225, 0.1563594937324524, 0.07893695682287216, -0.33146926760673523, -1.27139151096344, 1.1085799932479858, -1.1078975200653076, -0.44509053230285645, 0.4840649962425232, -0.8901590704917908, -0.6753986477851868, -0.5327669978141785, 0.7900400161743164, 1.188656210899353, 1.1225124597549438, 0.03257305175065994, -2.149958848953247, -0.060084111988544464, 0.889345109462738, -1.873892068862915, -0.45394858717918396, -2.286309003829956, 0.9806366562843323, -0.3463098108768463, 0.2720211446285248, 0.17122533917427063, 0.752644956111908, 1.3354709148406982, -0.0751492977142334, 0.8581801652908325, -2.549015998840332, -0.26124367117881775, -1.2458604574203491, -2.0270133018493652, 0.27397724986076355, -0.6337323784828186, -1.8989653587341309, 1.0137853622436523, 0.9970818161964417, 0.6773291826248169, -0.6709611415863037, -0.3880574107170105, 0.15896257758140564, -1.1214916706085205, 0.2911161184310913, -1.0784043073654175, 0.19807781279087067, 0.06681885570287704, -0.6714168190956116, 0.12376860529184341, -0.682159423828125, -0.16026751697063446, -0.44973334670066833, 0.1942201852798462, -0.5218414068222046, -2.2046732902526855, -0.25078198313713074, 0.25105687975883484, -0.06226571276783943, -0.9859561920166016, -0.8176240921020508, -0.09530816972255707, 0.26435765624046326, -0.10537606477737427, 0.5551244020462036, -0.3478572368621826, 0.7335401177406311, 0.11807028204202652, -0.23016126453876495, -0.642768383026123, 0.33907976746559143, 0.9132785201072693, 0.8240869045257568, 0.49696555733680725, 0.01729843206703663, 1.8666597604751587, -0.0772898942232132, -1.076509952545166, -0.7736478447914124, -0.6658331155776978, 0.21679799258708954, 2.1424267292022705, 0.7954508066177368, -0.1272149682044983, 1.0139018297195435, 0.22165177762508392, -0.9428678750991821, -0.17811375856399536, -0.40319153666496277, 1.196453332901001, -0.7373467683792114, 0.002822336507961154, -0.04689649119973183, -0.61009681224823, 0.6140596270561218, 0.34622129797935486, -0.9000959992408752, 0.5242493748664856, 1.184369444847107, -0.6354711651802063, -0.03329259529709816, -0.880911111831665, -0.9645562171936035, -0.7068806886672974, 0.4994637072086334, -0.7016791105270386, 0.46772751212120056, 1.6517212390899658, -0.6759105920791626, 0.6175589561462402, 1.4437313079833984, 1.4588510990142822, -0.306559681892395, 0.5242723822593689, 0.2702260911464691, 1.29262113571167, 0.6938048601150513, 0.28690627217292786, 0.15624861419200897, -0.5106635093688965, -2.3097660541534424, 0.0399792417883873, 0.11601712554693222, 0.2884204089641571, 0.9095696806907654, -0.42276132106781006, -0.701880156993866, 0.7378935217857361, -1.6471978425979614, 0.709014356136322, -0.7869657874107361, -1.099456787109375, -0.3608263432979584, 1.2609481811523438, -0.8469300866127014, 0.3114338219165802, -1.2556326389312744, -0.01616503670811653, -0.6768564581871033, 0.6549860835075378, -0.576723039150238, 1.4215561151504517, 1.1324580907821655, 0.6568958759307861, -0.5124304294586182, -0.3046373724937439, 0.29353490471839905, 0.9268583059310913, -0.6543089747428894, 0.1785070300102234, -0.4366914629936218, -1.4369465112686157, 0.2707209289073944, 0.60150545835495, -0.5394327640533447, 0.9608253240585327, 0.8180987238883972, 1.5666437149047852, 0.6334162354469299, 0.36783266067504883, 1.113303780555725, 0.691365659236908, -0.1576848179101944, 0.1715276837348938, 1.6592227220535278, 0.7428601384162903, -0.934860348701477, -1.2039395570755005, 0.11558683216571808, 0.24860450625419617, 0.020544515922665596, 0.8699023723602295, 1.0158573389053345, 0.15871353447437286, -0.9709347486495972, 0.25710102915763855, -1.6031564474105835, -1.126455545425415, 0.531223475933075, -0.0938771590590477, 0.18545591831207275, -0.5492409467697144, 2.1612396240234375, -0.6274256706237793, -1.8916559219360352, -0.5402942299842834, -1.1734862327575684, 0.7465067505836487, -0.7977487444877625, 0.4066936671733856, -0.9366803765296936, 0.2773488461971283, -1.0441129207611084, -0.29025766253471375, 0.5085726976394653, -0.8974781036376953, 0.2671199142932892, 1.6068611145019531, 0.1164526492357254, 0.8658295273780823, -0.4356890618801117, -0.6171199679374695, -0.9794138073921204, -0.03559696674346924, -0.2367624193429947, 0.6760026812553406, 2.499706506729126, 1.3543553352355957, 0.9502485990524292, 0.9236360788345337, 0.8771071434020996, 0.2515195310115814, 1.217833399772644, -1.3670815229415894, -0.28684306144714355, -0.13794495165348053, -1.5470057725906372, 1.0421082973480225, -0.6032569408416748, -1.662546157836914, 2.366778612136841, 1.1757334470748901, -0.4330488443374634, -0.08483349531888962, -0.3902159035205841, -1.1183944940567017, -0.23864446580410004, 0.32314035296440125, -1.3568172454833984, -1.393278956413269, -0.12400130182504654, -0.5741731524467468, 0.2975337505340576, -1.9125727415084839, -1.7632129192352295, 0.8355278372764587, -1.2314436435699463, -0.47605398297309875, 0.22814857959747314, 0.4339568316936493, -0.6234098076820374, 0.4729325771331787, -1.5922811031341553, -0.5251721739768982, 0.17079752683639526, -2.1490209102630615, 0.48233485221862793, -0.7865979671478271, -0.5011885762214661, 1.1480169296264648, -0.23149168491363525, 0.15772561728954315, -0.09297721832990646, -0.5818947553634644, -2.022027015686035, 0.8809600472450256, 0.48277437686920166, 0.8872320652008057, -0.6759862899780273, 0.19111323356628418, 0.4156084954738617, -0.49291542172431946, -0.7762736678123474, 0.642306923866272, 1.0274666547775269, 1.3038661479949951, -1.6886661052703857, -0.7427713871002197, 0.17827336490154266, 0.738675594329834, 1.7539769411087036, -0.7107470631599426, 0.4692910313606262, 0.8146445155143738, 0.510418713092804, 0.051342155784368515, 0.3567344844341278, -1.4947292804718018, 0.5007811784744263, 0.9149209260940552, -0.027490271255373955, 0.049893684685230255, 0.28119444847106934, -0.3038177192211151, 0.39801454544067383, -1.2149425745010376, 0.2803446352481842, 0.7466190457344055, 2.2246551513671875, 0.2810908257961273, -1.2585164308547974, 0.18039555847644806, -0.6942535042762756, -0.4533986449241638, -1.3726929426193237, -0.5226225852966309, -0.8972600102424622, -2.865051507949829, -0.15229085087776184, 0.4191003739833832, 0.7685601711273193, -0.9237384796142578, 0.6048197150230408, 1.6331580877304077, 0.9474650025367737, 0.46347543597221375, -1.6852598190307617, -1.1854171752929688, 0.6387226581573486, -1.0771160125732422, -0.4393831789493561, -0.5671849250793457, 0.4918121099472046, 1.3598288297653198, -1.1927084922790527, 0.6224128603935242, 1.8253260850906372, -0.36006489396095276, 0.38784152269363403, 1.265211820602417, 3.474872350692749, 0.31664708256721497, 0.29446664452552795, 1.2105281352996826, 1.3702658414840698, 0.6470248699188232, 0.09245572984218597, 0.5789859890937805, -0.36179694533348083, -2.4420204162597656, -0.21468892693519592, 0.5197674632072449, 1.5197094678878784, 0.4219356179237366, 0.8888941407203674, -0.6787707209587097, 2.9873077869415283, -0.7763406038284302, -0.7915676832199097, -1.1845957040786743, -1.454348087310791, -0.13986879587173462, 0.4859774112701416, 0.14062540233135223, 0.3415270745754242, 1.3676759004592896, 0.46184229850769043, -2.387242317199707, -1.1343672275543213, -3.775639295578003, -0.17227284610271454, -0.15471547842025757, 0.835381805896759, 0.05727207660675049, -0.6574515700340271, -0.4688543677330017, 0.32765692472457886, -2.100395441055298, -0.7414515614509583, -0.1692235916852951, 1.3045674562454224, -0.7773998379707336, 0.0005592875531874597, -0.22037500143051147, 1.0445080995559692, -0.06826342642307281, 0.07753869891166687, -0.9937954545021057, 2.6495494842529297, -0.7632710933685303, -0.048209331929683685, 1.1262332201004028, -0.27344170212745667, -0.5900027751922607, -0.6776398420333862, -0.1165102869272232, 0.458657443523407, -0.5127356052398682, 0.3501017093658447, 0.5568023920059204, -0.28205010294914246, -0.7362934947013855, -1.3543994426727295, 0.7588329315185547, 2.203399419784546, 1.4175758361816406, -0.28906846046447754, 0.5162106156349182, 1.3608143329620361, -0.5126689076423645, -0.7879381775856018, 0.11706352978944778, -1.743282437324524, 0.012237288057804108, -0.9314783811569214, 0.16836637258529663, -0.2758682072162628, 0.6640759706497192, -0.3517332077026367, 0.9221043586730957, 0.036321040242910385, 0.269530713558197, 1.1127151250839233, -1.1992967128753662, -1.5350197553634644, -1.0481563806533813, 0.014307011850178242, -2.155688762664795, 0.10085073113441467, 0.5535661578178406, -1.9133328199386597, 0.20820774137973785, 0.38516807556152344, -0.44497209787368774, -1.0899426937103271, -1.6703890562057495, 0.24276529252529144, 0.07049677520990372, 1.5953752994537354, -0.37832406163215637, 1.0202749967575073, 0.08229026198387146, 1.2591758966445923, 0.4596123993396759, 1.4323478937149048, -0.9607509970664978, -1.4861969947814941, 1.0029296875, -0.8807803988456726, -0.09918797016143799, -1.6479427814483643, 0.27728283405303955, 0.06729737669229507, -0.35255709290504456, -1.2379788160324097, -0.3201000988483429, 1.0283303260803223, -0.8352915048599243, -0.05969821289181709, -0.005155118647962809, -2.16397762298584, -0.028744760900735855, -1.1451889276504517, -1.5912754535675049, 0.7674222588539124, 0.5372716784477234, 0.655350923538208, -0.6228836178779602, -0.26961228251457214, -0.6650087833404541, 0.5295261740684509, 0.3617831766605377, -1.6830264329910278, 0.8708744645118713, 3.356550693511963, -0.11361616849899292, 0.633166491985321, -0.43548399209976196, -0.5247370004653931, -3.5498969554901123, 0.4192117750644684, -0.4898442327976227, 1.0907082557678223, -1.1204115152359009, 0.13288116455078125, 1.4697388410568237, -1.2886914014816284, 0.6679779291152954, -0.1188071221113205, -0.22596833109855652, 0.33414915204048157, 0.8662768006324768, -0.03494318202137947, 0.5137346982955933, -0.6243022084236145, 1.0786350965499878, 0.26102977991104126, -0.048930343240499496, -0.06817968934774399, 0.4910583198070526, 0.20105110108852386, -0.39165762066841125, -1.480776309967041, 1.1232659816741943, -0.6362527012825012, -0.564485490322113, 0.32790407538414, 0.25787344574928284, -1.1607646942138672, 0.19454868137836456, 2.2733540534973145, -0.15703096985816956, -0.4254777431488037, 0.8151501417160034, -1.2714829444885254, 0.06706596165895462, 0.9202491044998169, 0.006176592782139778, -0.2562517523765564, -1.0463608503341675, 0.6389938592910767, 0.08509960770606995, 0.9581352472305298, -0.00736166350543499, 1.707457423210144, -1.2839077711105347, 0.606437087059021, -1.318224310874939, 0.16309311985969543, 1.2229905128479004, 1.418631911277771, 0.14587563276290894, -0.0799546092748642, 0.4330582320690155, -1.0060757398605347, -0.32642218470573425, 0.8130337595939636, 2.217714309692383, 1.0834888219833374, 0.49583175778388977, 0.5762835144996643, 0.8258219361305237, 1.0460741519927979, 3.3520264625549316, -0.29045724868774414, -1.351818323135376, -0.8166090846061707, 1.976876974105835, 1.1819345951080322, -0.17379042506217957, 0.09511291235685349, -0.12953756749629974, 0.36975377798080444, -0.0411883145570755, 1.3724366426467896, 3.903856039047241, -1.4779962301254272, -1.0346108675003052, -0.42091718316078186, -0.031766120344400406, -0.5155719518661499, -0.017126604914665222, 0.6934352517127991, -0.5468690395355225, 0.811306893825531, 0.8663193583488464, 0.603487491607666, 0.3388184607028961, -0.048402339220047, -0.7765429615974426, -0.16754764318466187, 0.1762511134147644, 0.03824642300605774, 0.3231750726699829, 0.5417640805244446, 0.2606393098831177, -0.44140905141830444, 0.7070674300193787, -0.876201868057251, -0.3866055905818939, 0.4585227370262146, 0.0810251384973526, -0.14803917706012726, 0.3494996726512909, 0.4279475212097168, -0.7476291656494141, -0.6103923916816711, 0.409443736076355, 0.7564181089401245, -0.37305939197540283, 0.6756138205528259, 0.36388692259788513, 0.457186222076416, 0.7900452613830566, 1.0240033864974976, -0.55892014503479, 0.3173558712005615, 0.6904173493385315, -2.7096457481384277, 0.1998690515756607, 0.29949459433555603, -0.9501363635063171, -0.6930546760559082, -0.7683277726173401, 0.6732428073883057, 0.6015537977218628, 0.5915426015853882, 0.258287250995636, -2.209733486175537, -0.5316497683525085, -1.2663294076919556, -0.25233837962150574, -0.8379456996917725, 0.09831434488296509, -0.5040255784988403, 0.5239982604980469, 1.2158305644989014, -0.5782586336135864, 0.1214478388428688, -0.032226644456386566, -0.29604676365852356, -0.016827913001179695, -0.7636135816574097, 0.04325755685567856, 1.478436827659607, -0.2959785759449005, 0.48583245277404785, -0.40723055601119995, 1.7135082483291626, -0.13105961680412292, 1.0421308279037476, -0.06926257163286209, -0.03380757197737694, 0.49044886231422424, 0.2689886689186096, -0.757096529006958, 0.5872665643692017, 0.6593272686004639, -0.4925692677497864, 0.2124347686767578, 0.7354923486709595, -0.10148098319768906, 0.49630385637283325, 0.08430097252130508, -0.5198431611061096, -0.5656355023384094, -0.5828821063041687, -0.7329131960868835, -0.26789066195487976, 0.500980794429779, -0.0031584680546075106, -0.49299243092536926, -0.12075606733560562, -1.3956152200698853, -0.02921205200254917, 1.3958215713500977, -0.2348310351371765, -0.4044743478298187, -0.4722742438316345, 0.009408034384250641, -0.8561848402023315, 1.5303726196289062, 0.3926905691623688, 0.8176786303520203, 1.1365362405776978, 1.2262836694717407, -0.8389951586723328, 0.04995700344443321, -0.7670102715492249, 0.3588752746582031, -0.8007996082305908, 0.5039107203483582, 0.10693531483411789, 0.12478213012218475, 0.2338789403438568, -1.2170387506484985, 0.8402580618858337, 0.23837953805923462, 2.0811924934387207, -0.744724690914154, 0.9568641185760498, 1.0701205730438232, -0.5608674883842468, -0.6579074859619141, -0.4487074315547943, -0.5395237803459167, -0.4440373182296753, 2.267442226409912, -0.318960964679718, 0.33207806944847107, 0.8975525498390198, 0.3443881869316101, -0.11215794086456299, -0.8000780940055847, -0.8591436147689819, -0.3025403320789337, -2.0861635208129883, -0.0298068355768919, -0.5328735709190369, 0.611550509929657, 1.1388918161392212, 1.3449914455413818]",,,1,1,NC(=O)N1c2ccccc2C=Cc2ccccc21,0.99999976,0.43096313
